what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1305080686453
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1305080686468
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1305080686500
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1305080686515
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1305080686531
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1305080686546
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1305080686609
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1305080686687
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1305080686703
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1305080686890
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1305080686921
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1305080686953
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1305080686968
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1305080686984
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1305080687046
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1305080687046
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1305080687062
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1305080687078
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1305080687109
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1305080687218
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1305080687218
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1305080687250
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1305080687296
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1305080687375
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1305080687484
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1305080687531
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1305080687531
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1305080687609
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1305080687640
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1305080687640
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1305080687718
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1305080687843
os,sysinfo,,,"win32",1305080687859
arch,sysinfo,,,"x86",1305080687859
ws,sysinfo,,,"win32",1305080687859
locale,sysinfo,,,"zh_CN",1305080687859
processors,sysinfo,,,"2",1305080687859
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1305080687859
java.runtime.version,sysinfo,,,"1.6.0_10-rc2-b32",1305080687859
java.specification.name,sysinfo,,,"Java Platform API Specification",1305080687859
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1305080687859
java.specification.version,sysinfo,,,"1.6",1305080687859
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1305080687859
java.version,sysinfo,,,"1.6.0_10-rc2",1305080687859
java.vm.info,sysinfo,,,"mixed mode",1305080687859
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1305080687859
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1305080687859
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1305080687859
java.vm.specification.version,sysinfo,,,"1.0",1305080687859
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1305080687859
java.vm.version,sysinfo,,,"11.0-b15",1305080687859
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1305080688109
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1305080688218
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1305080688375
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1305080688453
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1305080688625
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1305080688671
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1305080688734
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1305080689437
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1305080689453
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1305080689531
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1305080689812
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1305080689859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305080696265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305080743609
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1305080745359
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1305080746109
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1305080746531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305080749484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305080759078
opened,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1305080759390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305080760312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305081580375
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1305081582265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305081611015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305081611015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305081611156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305081617359
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1305081631468
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1305081631578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305081658437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305081658437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305081658640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305081815453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305081859046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305081859046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305081859187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305081873171
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1305082031625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082061078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082061078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082061234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082083625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082090171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082090187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082090328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082105687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082116046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082116046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082116203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082118140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082128468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082130781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082164468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082164468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082164609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082175531
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1305082434625
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1305082463375
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1305082478671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082492468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082492468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082492656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082495156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1305082502437
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1305082505625
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1305082505968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082535125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082535125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082535281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082548312
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1305082548343
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305082552718
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1305082560109
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305082566328
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1305082566406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082572937
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082584953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082590968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082629953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082636609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082636609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082636750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082640062
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305082677218
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1305082677296
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305082703812
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1305082707437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1305082710390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082716578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082731078
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1305082731093
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305082731234
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1305082731312
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305082756328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082769875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082773359
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1305082774515
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305082774656
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1305082774734
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305082793328
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1305082793406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082812750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082816000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082816984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082816984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082817171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082819203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082821828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082821843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082822046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082823281
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305082825578
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1305082842453
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305082842562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082846546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082849531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082862140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082866640
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1305082866687
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305082869125
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1305082869187
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305082888046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082903531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082909687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082910765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082938468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082952312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305082955734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083001359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083021687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083052765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083052765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083052890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083059375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083060921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083060921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083061093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083066718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083068718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083068718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083068859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083075359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083110625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083123515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083149625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083149625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083149750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083178421
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083194515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083206000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083208375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083208375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083208562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083224593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083226296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083229531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083232218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083237468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083270843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083270843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083271109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305083273562
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1305083333187
