what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949467656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949469312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949469312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949469484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949473468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949538500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949543859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949545546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949549625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949563968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949566875
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1304949570671
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1304949570953
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1304949571250
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1304949571937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1304949574296
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1304949574890
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1304949575875
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1304949576750
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1304949577500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949580718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949587343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949591828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949591828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949591984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949661343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949671328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949676296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949681281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949681296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949681437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304949929750
