what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1305339085453
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1305339085562
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1305339085640
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1305339085937
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1305339085953
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1305339086015
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1305339086281
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1305339086312
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1305339157484
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1305339158250
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1305339158500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339158906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339164000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339168875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339173437
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1305339175656
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305339175890
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1305339176218
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1305339176234
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339231859
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1305339232796
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1305339233046
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1305339233062
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1305339233093
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1305339739812
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1305339739812
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1305339739812
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1305339739812
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1305339739812
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1305339739812
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1305339739812
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1305339739812
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1305339739812
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1305339739812
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1305339739812
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1305339739828
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1305339739828
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1305339739828
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1305339739828
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1305339739828
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1305339739828
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1305339739828
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1305339739828
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1305339739828
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1305339739828
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1305339739828
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1305339739828
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1305339739828
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1305339739828
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1305339739843
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1305339739843
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1305339739843
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1305339739843
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1305339739843
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1305339739843
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1305339739843
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1305339739843
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1305339739843
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1305339739843
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1305339739843
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1305339739843
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1305339739859
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1305339739859
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1305339739859
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1305339739859
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1305339739859
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1305339739859
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1305339739859
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1305339739859
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1305339739859
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1305339739859
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1305339739875
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1305339739875
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1305339739875
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1305339739875
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1305339739875
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1305339739875
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1305339739875
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1305339739875
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1305339739875
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1305339739875
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1305339739875
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1305339739875
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1305339739875
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1305339739875
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1305339739906
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1305339739906
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1305339739906
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1305339739906
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1305339739906
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1305339739906
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1305339739906
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1305339739906
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1305339739906
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1305339739906
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1305339739921
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1305339739921
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1305339739921
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1305339739921
os,sysinfo,,,"win32",1305339739921
arch,sysinfo,,,"x86",1305339739921
ws,sysinfo,,,"win32",1305339739921
locale,sysinfo,,,"zh_CN",1305339739921
processors,sysinfo,,,"2",1305339739921
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1305339739921
java.runtime.version,sysinfo,,,"1.6.0_10-rc2-b32",1305339739921
java.specification.name,sysinfo,,,"Java Platform API Specification",1305339739921
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1305339739921
java.specification.version,sysinfo,,,"1.6",1305339739921
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1305339739921
java.version,sysinfo,,,"1.6.0_10-rc2",1305339739921
java.vm.info,sysinfo,,,"mixed mode",1305339739921
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1305339739921
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1305339739921
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1305339739921
java.vm.specification.version,sysinfo,,,"1.0",1305339739921
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1305339739921
java.vm.version,sysinfo,,,"11.0-b15",1305339739921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339742171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339804531
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1305339804546
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1305339806593
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1305339807015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339809750
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305339813796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339813890
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1305339813906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305339813906
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305339823093
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305339823140
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1305339830687
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305339834046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339844921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339847531
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1305339847546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339849031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339849031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339849796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339882843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339885609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339925984
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1305339927546
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1305339930234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339931250
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339954312
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1305339954343
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1305339954343
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305339958250
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1305339958359
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1305339958421
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305339958437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339966906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339966906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339967078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339980796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339982000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339982000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339983187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339997000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339997156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339998890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339999546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339999546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305339999734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340002656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340022796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340022812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340022968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340250375
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1305340258718
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1305340258796
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1305340317515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1305340323812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340378140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340384546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340397968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340399687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340404640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340409546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340422000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340426156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340430718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340439296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340440750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340440750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340440921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340529640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340530468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340530468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340530609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340536000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340559703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340559703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340559859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340562015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340562859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340562859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340563031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340585671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340765484
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1305340767234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340769921
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1305340782328
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305340787015
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1305340787578
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1305340806531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340818453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340844687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340848015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340848015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340848234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340863703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305340942406
