what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304475921265
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304475921421
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1304475940359
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304475940687
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304475942703
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304475943593
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304475945875
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304475950015
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304475951281
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304475952828
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304475960671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476025687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476025703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476025843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476088203
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476090828
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476101750
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476118937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476177218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476177218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476177484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476244437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476247578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476252468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476256281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476539703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476543750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476548156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1304476548171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476551765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476591046
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1304476594718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476599578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476617562
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1304476617593
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1304476617593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476624203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476624250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476624390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476691187
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476693984
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476694125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476700234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476702000
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1304476702000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476706328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476706328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476706468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476712203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476721921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476725109
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1304476725125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476726390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476726390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476726531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476735265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476737109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476747437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476792750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476795281
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ProjectsView",1304476804437
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackagesView",1304476804515
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.TypesView",1304476804546
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.MembersView",1304476804609
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaBrowsingPerspective",1304476804687
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.perspectives.showPerspective",1304476804734
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaBrowsingPerspective",1304476804734
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.MembersView",1304476812078
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476812140
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1304476821796
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.perspectives.showPerspective",1304476821843
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1304476821843
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1304476826359
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476830296
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476830328
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476831125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476832109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476834531
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476834578
error,log,,,"Internal Error",1304476849484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476849718
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1304476886671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476887437
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476887656
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476887718
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476894531
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476896609
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1304476903156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476910671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476911921
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476913406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476915171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476916281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476917546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476917546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476917703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476928203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476941156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476948671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476969656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304476979796
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476985031
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476988109
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476988109
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1304476993703
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304476996656
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1304476998234
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304477005437
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1304477006359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304477008281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304477014625
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1304477014640
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304477024234
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304477024343
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304477028656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304477032328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304477034890
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1304477034906
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1304477040562
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1304477043593
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1304477051562
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304477054281
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304477062984
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304477078312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304477080109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304477080125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304477080281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304477094765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304477097296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304477098937
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1304477098953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304477103156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304477103171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304477103328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304477157093
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1304477161562
