what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1321099147531
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1321099147562
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1321099147640
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1321099147671
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1321099147671
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1321099147687
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1321099147703
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1321099147718
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1321099147734
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1321099147750
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1321099147796
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1321099147859
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1321099147906
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1321099147921
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1321099147953
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1321099147984
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1321099147984
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1321099148046
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1321099148078
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1321099148109
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1321099148171
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1321099148265
os,sysinfo,,,"win32",1321099148265
arch,sysinfo,,,"x86",1321099148265
ws,sysinfo,,,"win32",1321099148265
locale,sysinfo,,,"zh_CN",1321099148265
processors,sysinfo,,,"2",1321099148265
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1321099148265
java.runtime.version,sysinfo,,,"1.6.0_10-rc2-b32",1321099148265
java.specification.name,sysinfo,,,"Java Platform API Specification",1321099148265
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321099148265
java.specification.version,sysinfo,,,"1.6",1321099148265
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1321099148265
java.version,sysinfo,,,"1.6.0_10-rc2",1321099148265
java.vm.info,sysinfo,,,"mixed mode",1321099148265
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1321099148265
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1321099148265
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321099148265
java.vm.specification.version,sysinfo,,,"1.0",1321099148265
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1321099148265
java.vm.version,sysinfo,,,"11.0-b15",1321099148265
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1321099148781
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1321099148921
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1321099149140
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1321099149234
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1321099149453
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1321099149500
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1321099149718
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1321099149796
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1321099150296
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1321099150312
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1321099150359
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1321099150609
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1321099150703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321099150937
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321099162421
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321099170546
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1321099171593
