what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1305121191578
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1305121191609
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1305121191687
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1305121191890
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1305121191906
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1305121192000
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1305121192062
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1305121192171
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1305121192296
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1305121192406
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1305121192468
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1305121192515
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1305121192531
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1305121192562
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1305121192640
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1305121192671
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1305121192734
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1305121192796
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1305121192937
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1305121192984
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1305121193046
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1305121193406
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1305121193421
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1305121193453
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1305121193484
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1305121193484
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1305121193500
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1305121193562
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1305121193578
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1305121193609
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1305121193656
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1305121193687
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1305121193703
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1305121193718
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1305121193750
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1305121193750
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1305121193765
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1305121193781
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1305121193812
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1305121193890
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1305121193906
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1305121193953
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1305121194046
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1305121194078
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1305121194140
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1305121194171
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1305121194187
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1305121194187
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1305121194265
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1305121194296
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1305121194359
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1305121194453
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1305121194578
os,sysinfo,,,"win32",1305121194578
arch,sysinfo,,,"x86",1305121194578
ws,sysinfo,,,"win32",1305121194578
locale,sysinfo,,,"zh_CN",1305121194578
processors,sysinfo,,,"2",1305121194578
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1305121194578
java.runtime.version,sysinfo,,,"1.6.0_10-rc2-b32",1305121194578
java.specification.name,sysinfo,,,"Java Platform API Specification",1305121194578
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1305121194578
java.specification.version,sysinfo,,,"1.6",1305121194578
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1305121194578
java.version,sysinfo,,,"1.6.0_10-rc2",1305121194578
java.vm.info,sysinfo,,,"mixed mode",1305121194578
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1305121194578
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1305121194578
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1305121194578
java.vm.specification.version,sysinfo,,,"1.0",1305121194578
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1305121194578
java.vm.version,sysinfo,,,"11.0-b15",1305121194578
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1305121195125
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1305121195515
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1305121195984
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1305121196187
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1305121196328
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1305121196468
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1305121196671
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1305121197062
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1305121197093
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1305121197218
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1305121197734
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1305121197781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121247468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121257468
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1305121280437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121332187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121332187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121332734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121362640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121402765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121402781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121402953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121429687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121487046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121487062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121487234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121498328
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1305121587968
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1305121588078
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1305121748343
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1305121748656
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1305121748953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121752437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121757515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121850156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121866718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121884718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121888406
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1305121893156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1305121895750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121897875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121927421
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121935421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121953906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121961765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121968125
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1305121987203
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1305121987640
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1305121988156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1305121988203
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1305121988687
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1305121989265
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1305121990078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305121995281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122015578
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1305122017000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122045859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122051375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122056906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122059875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122068484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122084937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122091890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122096625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122102671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122105234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122118015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122121156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122149453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122156750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122166140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122170796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122178765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122184593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122205015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122211968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122214015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122223546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122225171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122225171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122225312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122232515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122252859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122260796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122282562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122288437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122296812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122299906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122306750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122309890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122343187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122352906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122354390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122357593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122360187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122378281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122392046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122422671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122425578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122443937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122454625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122463515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305122466359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305123082187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305123084281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305123101937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305123103953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305123103953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305123104109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305123111687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305123144859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305123144875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305123146562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124489312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124498093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124498093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124498218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124541531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124544109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124544109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124544250
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124588953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124591203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124591218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124591390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124651734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124660750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124660750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124660937
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124838093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124841437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124841437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124842687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124856859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124859046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124859046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124859234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124919171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124920375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305124924250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125123890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125123890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125124140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125176843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125183796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125198343
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1305125235828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125352062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125352062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125352281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125397640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125398656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125398656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125398812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125414078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125420468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125420468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125420656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125424515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1305125427921
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305125430140
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1305125430812
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1305125431203
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1305125431250
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1305125431296
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1305339081640
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1305339081640
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1305339081640
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1305339081765
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1305339081812
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1305339081843
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1305339081890
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1305339081921
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1305339081953
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1305339081984
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1305339082000
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1305339082062
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1305339082437
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1305339082468
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1305339082562
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1305339082609
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1305339082671
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1305339082781
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1305339082875
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1305339082906
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1305339082953
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1305339082984
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1305339083015
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1305339083031
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1305339083062
